Dress_type,Brand,Actual_price,Disc_price,Image
Women's Rayon Straight Kurta,avira,999.0,249.0,https://m.media-amazon.com/images/I/81mE5MVoLZL._AC_UL320_.jpg
Women's Silk Kurta,Indya,2500.0,1428.0,https://m.media-amazon.com/images/I/717XOSz9JzS._AC_UL320_.jpg
Women's Kurta,Soch,2998.0,1220.0,https://m.media-amazon.com/images/I/71fex75lqHL._AC_UL320_.jpg
Women's Cotton Straight Kurta,W for Woman,1499.0,1065.0,https://m.media-amazon.com/images/I/71UBA1h37vL._AC_UL320_.jpg
Women's Fleece Regular Kurta,NIVIK,490.0,369.0,https://m.media-amazon.com/images/I/81Ica+xrllL._AC_UL320_.jpg
Women's Cotton Kurta,KSUT,1699.0,576.0,https://m.media-amazon.com/images/I/61suacPEfzL._AC_UL320_.jpg
Women's Black Floral Print Cotton Kurta With Salmon Solid Inner,Idalia,3399.0,1195.0,https://m.media-amazon.com/images/I/81wv27zw-UL._AC_UL320_.jpg
Women's Kurta,BIBA,1699.0,848.0,https://m.media-amazon.com/images/I/61H3cUZ9d9L._AC_UL320_.jpg
Women's Kurta,Aurelia,1499.0,599.0,https://m.media-amazon.com/images/I/815D3rgY08L._AC_UL320_.jpg
"Rayon Floor Length Kurta for Women, 54 inch",WODREAMS,949.0,499.0,https://m.media-amazon.com/images/I/71MJDjbzVgL._AC_UL320_.jpg
Pistaa women's White Solid Cotton Kurta with two patch pockets & Plus Size,Pistaa's,1599.0,744.0,https://m.media-amazon.com/images/I/8130r3qfHdL._AC_UL320_.jpg
Women's Rayon Straight Plain Solid Print Kurta with Sarara Set,BABA COLLECTION,1599.0,698.0,https://m.media-amazon.com/images/I/31TiRQxfFWS._AC_UL320_.jpg
Man Fabric Women's Cotton Long Kurti Embroidered Dupatta Set,Generic,1599.0,599.0,https://m.media-amazon.com/images/I/419im8pR6sS._AC_UL320_.jpg
Women's Rayon Printed Regular Wear Straight Kurta,Veeransu,1199.0,349.0,https://m.media-amazon.com/images/I/61oE+KXRQtS._AC_UL320_.jpg
Women Turquoise Printed Straight Kurta with Printed Palazzo,Rapsodia,2199.0,849.0,https://m.media-amazon.com/images/I/616IKCzouNL._AC_UL320_.jpg
Women's Rayon Solid Short Top/Short Kurti_Kurti,Yaanvi,1295.0,675.0,https://m.media-amazon.com/images/I/71DQdcklv6L._AC_UL320_.jpg
Women's Viscose Rayon Ethnic Motifs Straight Kurta with Palazzo(IE26KS5BR1958),INDO ERA,3199.0,949.0,https://m.media-amazon.com/images/I/71rEQzAUr-L._AC_UL320_.jpg
Women's Pure Cotton Flex(linen) Straight Kurta,naive,1799.0,699.0,https://m.media-amazon.com/images/I/71o89ijYFQL._AC_UL320_.jpg
Blue Printed Kurta,Globus,1399.0,559.0,https://m.media-amazon.com/images/I/71jIQ1KYFqL._AC_UL320_.jpg
Women's Rayon Self Design Straight Kurta,KIPEK,1799.0,689.0,https://m.media-amazon.com/images/I/614mCgVrxuL._AC_UL320_.jpg
Women's Grey Rayon Kurta With Palazzo Pants,Idalia,2799.0,1048.0,https://m.media-amazon.com/images/I/71Cxgs0PezL._AC_UL320_.jpg
Women's A-Line Kurta,Karigari by Unlimited,599.0,299.0,https://m.media-amazon.com/images/I/7127gFjZVtL._AC_UL320_.jpg
W for Women's A-Line Kurta,W for Woman,2499.0,1249.0,https://m.media-amazon.com/images/I/81zBp1No2pL._AC_UL320_.jpg
W for Women's Straight Kurta,W for Woman,1899.0,949.0,https://m.media-amazon.com/images/I/A1b2xI0JkOL._AC_UL320_.jpg
Women's Pure Cotton Double Layer Kurta Jacket Set(Pink_Black),M&D,1999.0,799.0,https://m.media-amazon.com/images/I/810PzQI3qNL._AC_UL320_.jpg
Women's Floral Cotton Blend Straight Kurta with Pants Set(KS9PH8031),INDO ERA,3999.0,1799.0,https://m.media-amazon.com/images/I/7105tHoOCuS._AC_UL320_.jpg
Women Arakali Pinted Kurti,KANCH CREATION,999.0,399.0,https://m.media-amazon.com/images/I/61jh8alD-lS._AC_UL320_.jpg
Women's Floral Pure Cotton Straight Kurta Trouser With Dupatta Set(KD0NB2039),INDO ERA,4999.0,1359.0,https://m.media-amazon.com/images/I/71WWH9pGCBS._AC_UL320_.jpg
Women's Straight Fit Kurti Pants (004831_Free Size),Comfort Lady,499.0,350.0,https://m.media-amazon.com/images/I/71v6e0FUKuL._AC_UL320_.jpg
Women's Rayon Regular Kurta Girls Kurti,RKMOBILES,1999.0,999.0,https://m.media-amazon.com/images/I/710Emtlk6VL._AC_UL320_.jpg
"Women Cotton Regular Hand Embroidered(Lucknow Chikankari) Pentex Short Top (Pink, 40)",Sanvicollections,999.0,625.0,https://m.media-amazon.com/images/I/71WWEgpn5IL._AC_UL320_.jpg
HC Women Cotton Printed Kurti White,Generic,1000.0,500.0,https://m.media-amazon.com/images/I/41t5nRKC7lL._AC_UL320_.jpg
Women Teal Blue & Grey Solid Kurta with Sharara,YUFTA,2499.0,1164.0,https://m.media-amazon.com/images/I/41x-Vk10ooL._AC_UL320_.jpg
Women's Cotton Straight Kurta,ksharaa,1399.0,389.0,https://m.media-amazon.com/images/I/71DVhii5V9L._AC_UL320_.jpg
Women's Rayon Straight Kurta,avira,999.0,249.0,https://m.media-amazon.com/images/I/91GxEBq4i6L._AC_UL320_.jpg
Women's Gold Print Rayon Kurta Dress,Stylum,2000.0,645.0,https://m.media-amazon.com/images/I/61Cim29IBzL._AC_UL320_.jpg
Women Printed ethnic kurta set with plazoo (Blue),NEFIS,1999.0,699.0,https://m.media-amazon.com/images/I/61uBLrQeIVL._AC_UL320_.jpg
Women's Kurta,BIBA,2799.0,1679.0,https://m.media-amazon.com/images/I/81NGMKZ-SBL._AC_UL320_.jpg
Women's Rayon Anarkali Kurta,Arayna,1599.0,399.0,https://m.media-amazon.com/images/I/71EhRGdUj2L._AC_UL320_.jpg
Women's Cotton A-Line Kurta,Pistaa's,1599.0,749.0,https://m.media-amazon.com/images/I/71BqNg0qC3L._AC_UL320_.jpg
Women's Kurta,GoSriKi,2999.0,329.0,https://m.media-amazon.com/images/I/71Lj-Lg1vgL._AC_UL320_.jpg
by FBB Stripes Layered Kurta Blue,Srishti,1499.0,824.0,https://m.media-amazon.com/images/I/81PFMrQgm+L._AC_UL320_.jpg
Women's Kurta,W for Woman,1299.0,519.0,https://m.media-amazon.com/images/I/71aWx5omX8L._AC_UL320_.jpg
Women's Printed Long Sleeveless Pink Kurti,TFP,1999.0,449.0,https://m.media-amazon.com/images/I/51FqPRha9VS._AC_UL320_.jpg
Khamma Ghanni Women's Pure Cotton Flower Print Kurta Plazzo Set (Blue),Generic,999.0,650.0,https://m.media-amazon.com/images/I/61dSarALFPS._AC_UL320_.jpg
VMart Women Solid Round Neck Kurta 442855,V MART,1699.0,649.0,https://m.media-amazon.com/images/I/612tix1-C9S._AC_UL320_.jpg
Women's Rayon Black Kurti Plazzo Dupatta Set with Orange Kurti Free (Black & Orange)-P,Fashion SAY,1999.0,799.0,https://m.media-amazon.com/images/I/71fUXU8d4PS._AC_UL320_.jpg
Women Printed Cotton Regular Fit Casual Straight Kurta,ATARAH,799.0,399.0,https://m.media-amazon.com/images/I/61afeuve1jL._AC_UL320_.jpg
Designer Slub Cotton Fully Stitched Straight Kurti for Women & Girls on Jeans Palazzo or Skirt (Plus Size Upto 2XL),DHRUVI TRENDZ,1999.0,449.0,https://m.media-amazon.com/images/I/61vxZ3Q7HYL._AC_UL320_.jpg
Women Printed Crape Straight Kurta (Multicolor),PAVITRA,799.0,199.0,https://m.media-amazon.com/images/I/816A6WQGBWL._AC_UL320_.jpg
™ Women Side Lace Kurti with Pant (1022),Sri Aadya Creation,1999.0,499.0,https://m.media-amazon.com/images/I/71RRQ2WBBkL._AC_UL320_.jpg
Women's Kurta,Indya,2200.0,880.0,https://m.media-amazon.com/images/I/81UPa+M1jOL._AC_UL320_.jpg
Women's Cotton Printed Short Kurti,Rapsodia,1349.0,399.0,https://m.media-amazon.com/images/I/71Oop+sxGuL._AC_UL320_.jpg
Women Salwar Suit Set,BIBA,4595.0,2114.0,https://m.media-amazon.com/images/I/91PPBxOyicL._AC_UL320_.jpg
Women's Pure Cotton Printed Straight Kurta with Palazzo Set(IE00KS0NB1498),INDO ERA,2999.0,849.0,https://m.media-amazon.com/images/I/81JWsq-J0GL._AC_UL320_.jpg
Women's Rayon Kurta,Yutika Life,2299.0,699.0,https://m.media-amazon.com/images/I/81YS6MwIbpL._AC_UL320_.jpg
Women's Rayon Straight Kurta,Jaipur Kurti,1749.0,609.0,https://m.media-amazon.com/images/I/61OOHGE5PIL._AC_UL320_.jpg
Women's Cotton Straight Kurta,Bhama Couture,1860.0,755.0,https://m.media-amazon.com/images/I/61QFJlUdhzL._AC_UL320_.jpg
Women's Cotton Printed Straight Kurta/Kurti (S-1505),Jevi Prints,1795.0,649.0,https://m.media-amazon.com/images/I/71NlJzezwPL._AC_UL320_.jpg
Women's Kurta,Aurelia,999.0,399.0,https://m.media-amazon.com/images/I/81aWJdX2C4L._AC_UL320_.jpg
Women's Cotton Kurta,Aurelia,1699.0,899.0,https://m.media-amazon.com/images/I/81aYgAC2XGL._AC_UL320_.jpg
Women's Straight Fit Kurta,Aurelia,1099.0,561.0,https://m.media-amazon.com/images/I/81ScwCYKxiL._AC_UL320_.jpg
Short Cotton Kurti/Tunic/Top for women and girls,Color Petal,999.0,599.0,https://m.media-amazon.com/images/I/81WUnS6ArmL._AC_UL320_.jpg
by Shoppers Stop Embroidered Viscose Blend Womens Kurta (S21KSKU240F-P),Kashish,2999.0,1500.0,https://m.media-amazon.com/images/I/41A+LvQIJlS._AC_UL320_.jpg
Casual Wear Cotton Women's Kurta Kurti,Vasvi,599.0,299.0,https://m.media-amazon.com/images/I/715+NISiueS._AC_UL320_.jpg
Women Cotton Printed Kurta And Pant Set (Royal Blue),Sanganeri Kurti,1999.0,799.0,https://m.media-amazon.com/images/I/810gFv7lSWL._AC_UL320_.jpg
Rayon Women's Kurti with White Jacket Summer Wear/Casual Wear/Office Wear for Women and Girls,Peekudi,999.0,599.0,https://m.media-amazon.com/images/I/41dfCq5JKbL._AC_UL320_.jpg
Women's Regular Fit Cotton Printed A-Line Kurta,KAMI KUBI,1399.0,799.0,https://m.media-amazon.com/images/I/61YAqWh3IdL._AC_UL320_.jpg
Women Jaipuri Rajasthani Printed Rayon Kurta and Pant Set oXsj2I,Generic,1249.0,595.0,https://m.media-amazon.com/images/I/61l5D7QEk9L._AC_UL320_.jpg
Women's Rayon Printed Anarkali One Piece Kurti,Generic,999.0,549.0,https://m.media-amazon.com/images/I/61mTDeyachL._AC_UL320_.jpg
Women's Regular Dress Shirt,Karigari by Unlimited,399.0,359.0,https://m.media-amazon.com/images/I/81UzOZLQ+LL._AC_UL320_.jpg
Women's Rayon Embroidered Straight Kurta Set,Generic,999.0,499.0,https://m.media-amazon.com/images/I/71yndOJNU4L._AC_UL320_.jpg
Stylish Plain Front Slit 3/4 Sleeve Rayon Kurties for Girls/Women,VISVA DESIGNER,1990.0,599.0,https://m.media-amazon.com/images/I/31AcSkmSXxL._AC_UL320_.jpg
Women's Angrakha and 3/4th Sleeves Fully Stitched Plain Printed Rayon Kurta with Ankle Length and Round Neck Stylish Look Coller and Long Kurtis Latest Fashion Kurtis,Madhuram Textiles,3499.0,999.0,https://m.media-amazon.com/images/I/71fzwXxCalL._AC_UL320_.jpg
Women's Crepe Straight Kurta,HIVA TRENDZ,999.0,199.0,https://m.media-amazon.com/images/I/61XdupBU2kL._AC_UL320_.jpg
Women's Cotton Kurta,ATEESA,899.0,449.0,https://m.media-amazon.com/images/I/513Yqq68UYL._AC_UL320_.jpg
Cotton Lakhanavi Chikan Work Straight Cut Kurtis for Women/Kurtis for Girls Stylish,Rise on Fab,2999.0,599.0,https://m.media-amazon.com/images/I/61AuWzyLG1L._AC_UL320_.jpg
Women's Straight Kurta,Aurelia,999.0,499.0,https://m.media-amazon.com/images/I/712un8UGklL._AC_UL320_.jpg
"Women's Synthetic Kurta (Summer E1556138_Yellow_38, Yellow, Xl)",BIBA,2299.0,1125.0,https://m.media-amazon.com/images/I/91CDq8dcVPL._AC_UL320_.jpg
Women's A-Line Kurta,Karigari by Unlimited,649.0,519.0,https://m.media-amazon.com/images/I/81pK7mxJkkL._AC_UL320_.jpg
Abhisarika Fashionable Women Kurta Set,BLACK BUTTON,875.0,675.0,https://m.media-amazon.com/images/I/41WXXRbPdHL._AC_UL320_.jpg
Women's Regular Kurta,Vaamsi,1687.0,499.0,https://m.media-amazon.com/images/I/615fKa-ic5S._AC_UL320_.jpg
Women's Cotton Straight Kurti with Sarara Set (Pink),Generic,1599.0,749.0,https://m.media-amazon.com/images/I/71nL6o-ZfWL._AC_UL320_.jpg
Women’s Wear Banarsi Brocade Kurti with Pent and Duppata set,SWAGG INDIA,2100.0,999.0,https://m.media-amazon.com/images/I/41eA-AuMf7L._AC_UL320_.jpg
Women's Grey Rayon Kurta,Janasya,1299.0,549.0,https://m.media-amazon.com/images/I/71N7fB2wuvL._AC_UL320_.jpg
Women's Kurta,Anahi by Unlimited,1599.0,880.0,https://m.media-amazon.com/images/I/81-6vi6gBwL._AC_UL320_.jpg
Handwoven Hand Block Printed Rayon Kurti for Women/Kurta for Women/Ethnic Wear (-Pink) (Small),kaniska fabric,1599.0,749.0,https://m.media-amazon.com/images/I/819OkfgvGGL._AC_UL320_.jpg
Women's Pink & Blue Long Printed Kurta with Palazzos & Dupatta,YUFTA,2999.0,1393.0,https://m.media-amazon.com/images/I/41r+1xEwbaL._AC_UL320_.jpg
Women's Rayon Causal Kurta Pent Set,MOKOSH,2999.0,779.0,https://m.media-amazon.com/images/I/81Bq4dBwT7L._AC_UL320_.jpg
Women's Blue Coloured Digital Print Crepe Knee Long Stylish Kurta/Kurti,1 Stop Fashion,999.0,249.0,https://m.media-amazon.com/images/I/715eeBs2a1L._AC_UL320_.jpg
Women's Kurta,ZIYAA,1756.0,519.0,https://m.media-amazon.com/images/I/61uuNtUgjlL._AC_UL320_.jpg
Women's Kurta,Indigo,1599.0,399.0,https://m.media-amazon.com/images/I/819JUPAcd+L._AC_UL320_.jpg
Women's Kurta,W for Woman,1899.0,949.0,https://m.media-amazon.com/images/I/91Q3Ry68s-L._AC_UL320_.jpg
Women's Cotton Straight Kurta,Aurelia,1049.0,524.0,https://m.media-amazon.com/images/I/81opJ8imjBL._AC_UL320_.jpg
Women's Cotton Kurta,Soch,2198.0,767.0,https://m.media-amazon.com/images/I/816skfYheUL._AC_UL320_.jpg
"Women's Cotton Kurti Pant (Hot Pink, X-Large)",Doller Missy,549.0,533.0,https://m.media-amazon.com/images/I/71jEsQynjrL._AC_UL320_.jpg
Fuchsia Solid Straight Kurta,SRISHTI By FBB,1699.0,599.0,https://m.media-amazon.com/images/I/510O0tnTHLL._AC_UL320_.jpg
Women's Straight Kurta,Aurelia,1199.0,559.0,https://m.media-amazon.com/images/I/81bhs4gFNHS._AC_UL320_.jpg
Darshil Women Rayon Ethnic Kurti Set of Rayon Crop Top Skirt and Shrug,Darshil Creation,999.0,715.0,https://m.media-amazon.com/images/I/61LH+pVhDdL._AC_UL320_.jpg
Women's Cotton Straight Kurta (VCK1753E_Pink),Vaamsi,1398.0,449.0,https://m.media-amazon.com/images/I/610G3mkEByL._AC_UL320_.jpg
Women Printed Straight Kurta with Palazzo,METRO-FASHION,2299.0,594.0,https://m.media-amazon.com/images/I/81nZzW3VfvL._AC_UL320_.jpg
"Women's Rayon Kurti (Royal Green, X-Large)",Anvi,999.0,399.0,https://m.media-amazon.com/images/I/31OZGpycBRS._AC_UL320_.jpg
Women's Printed Crepe Straight Kurta Combo(Pack of 3),Reeah,3999.0,869.0,https://m.media-amazon.com/images/I/81oO8L+NLYL._AC_UL320_.jpg
Women's Cotton Straight Kurti with Palazzos(Green),Amayra,2499.0,890.0,https://m.media-amazon.com/images/I/71SJGgndhCL._AC_UL320_.jpg
Girl's Regular fit Kurti,Zemyra,1299.0,299.0,https://m.media-amazon.com/images/I/A1FAUnSmwbL._AC_UL320_.jpg
Women's Kurta,EASYBUY,499.0,399.0,https://m.media-amazon.com/images/I/91624ej4xJL._AC_UL320_.jpg
Women's Rayon Slub Bandhani Print Straight Kurta & Palazzo Set (Dark Red),KIPEK,2899.0,999.0,https://m.media-amazon.com/images/I/71XOS4BaQ5L._AC_UL320_.jpg
Women's Silk Kurta,Indya,2600.0,1015.0,https://m.media-amazon.com/images/I/81v-ObbozxL._AC_UL320_.jpg
Women's Rayon Solid Kurta With Palazzo Set,Khushal K,2699.0,899.0,https://m.media-amazon.com/images/I/610e17ErQFL._AC_UL320_.jpg
Women's Straight Kurta,Zemyra,1799.0,549.0,https://m.media-amazon.com/images/I/916na5mLeCL._AC_UL320_.jpg
Pop Mantra Women's crepe straight Kurta,Pop Mantra,1023.0,249.0,https://m.media-amazon.com/images/I/71hT4-IB5yL._AC_UL320_.jpg
Women's Kurta,Karigari by Unlimited,899.0,680.0,https://m.media-amazon.com/images/I/81jXEHALeBL._AC_UL320_.jpg
Karigari Women's Rayon a-line Kurta,Karigari by Unlimited,799.0,399.0,https://m.media-amazon.com/images/I/81mRrp17y9L._AC_UL320_.jpg
Women's Kurta,W for Woman,1999.0,799.0,https://m.media-amazon.com/images/I/71U60u0ObXL._AC_UL320_.jpg
Royal Blue Printed Floor Length Anarkali,Divena,2099.0,1049.0,https://m.media-amazon.com/images/I/61RcIFqEdsL._AC_UL320_.jpg
Cotton Full Length Shirt Style Kurta,INDIBELLE,1399.0,629.0,https://m.media-amazon.com/images/I/71Wdq+XUqwL._AC_UL320_.jpg
Women's Straight Fit Kurta,Aurelia,1699.0,899.0,https://m.media-amazon.com/images/I/811MRov971L._AC_UL320_.jpg
W for Women's Straight Kurta,W for Woman,1699.0,628.0,https://m.media-amazon.com/images/I/81118KJTvCL._AC_UL320_.jpg
Women's Loose Kurta,Aurelia,1699.0,1359.0,https://m.media-amazon.com/images/I/91BCwjplvdL._AC_UL320_.jpg
Women's Jaipuri Rajasthani Rayon Straight Kurti with Plazzo for Women & Girls Dress 301274,Generic,1499.0,549.0,https://m.media-amazon.com/images/I/71OyatncfcL._AC_UL320_.jpg
Women's Viscose Rayon Floral A-Line Kurta with Palazzo Set (KS5BR2060),INDO ERA,3499.0,969.0,https://m.media-amazon.com/images/I/81E59vfuSiL._AC_UL320_.jpg
Black Kurti for Office for Women's (Black Embroidered Kurti),Kapadia,799.0,290.0,https://m.media-amazon.com/images/I/71JXtDM9AsL._AC_UL320_.jpg
Women Ikkat Printed Straight Kurta with Pant,METRO-FASHION,2299.0,660.0,https://m.media-amazon.com/images/I/81pPv8C9ClL._AC_UL320_.jpg
Women's Sky Blue Pure Cotton Straight Kurta With Pant,Janasya,2349.0,829.0,https://m.media-amazon.com/images/I/712Hbp-ASDL._AC_UL320_.jpg
Glowworld Beautiful Peach Color Rayon Women's Kurti,Generic,1999.0,549.0,https://m.media-amazon.com/images/I/71vfBRbg3LL._AC_UL320_.jpg
Women's Kurta,Leriya Fashion,2599.0,449.0,https://m.media-amazon.com/images/I/81wXhRtuUqL._AC_UL320_.jpg
Women's Kurta,W for Woman,1799.0,859.0,https://m.media-amazon.com/images/I/81kAIa6q7sL._AC_UL320_.jpg
Regular Women's Rayon Leaf Print Straight Tunic Kurti (Pink),KIPEK,1599.0,639.0,https://m.media-amazon.com/images/I/71NXW1LpxjL._AC_UL320_.jpg
Women's Kurta,1 Stop Fashion,1023.0,249.0,https://m.media-amazon.com/images/I/71lU6VXd4uL._AC_UL320_.jpg
Women's Cotton a-line Kurta,pluss,2980.0,1192.0,https://m.media-amazon.com/images/I/A1b8LMpfDNL._AC_UL320_.jpg
Women's Kurta,Rangriti,1799.0,629.0,https://m.media-amazon.com/images/I/81yAjYJi6sL._AC_UL320_.jpg
Women's Rayon Geomatrical Printed Ruffle Kurta (Blue),Yash Gallery,4199.0,739.0,https://m.media-amazon.com/images/I/71zKGKyRrfL._AC_UL320_.jpg
Women's Kurta,1 Stop Fashion,3873.0,1299.0,https://m.media-amazon.com/images/I/91LWx0LuQPL._AC_UL320_.jpg
Women's Cotton Straight Kurta,Aurelia,1699.0,637.0,https://m.media-amazon.com/images/I/91-0rmc6ASL._AC_UL320_.jpg
Impex Women's Beige Cotton printed Kurta,Meher,1749.0,649.0,https://m.media-amazon.com/images/I/71XAbsZkoYL._AC_UL320_.jpg
Women's Kurta,global desi,1599.0,456.0,https://m.media-amazon.com/images/I/81rJZjS0ZiL._AC_UL320_.jpg
Women's Cotton a-line Kurta,Bhama Couture,1499.0,409.0,https://m.media-amazon.com/images/I/61Rb1jTcAWL._AC_UL320_.jpg
Multi Rayon Straight Women's Kurti,PSK,1347.0,449.0,https://m.media-amazon.com/images/I/81db64NBXWL._AC_UL320_.jpg
Women's Crepe Checkered Printed Short Sleeve Straight Trendy Kurti,BLANCORA,799.0,319.0,https://m.media-amazon.com/images/I/71UX167wFVL._AC_UL320_.jpg
Women's Pure Cotton Coffee & Rust Geometric Print Kurta/Kurti (K-1308),Jevi Prints,1795.0,556.0,https://m.media-amazon.com/images/I/71n0fxPbHWL._AC_UL320_.jpg
W for Women's Straight Kurta,W for Woman,1699.0,849.0,https://m.media-amazon.com/images/I/813BSVQ7mCL._AC_UL320_.jpg
Women Printed Rayon Straight Kurta And Palazzo Set Rayon,A UNIQUE,2199.0,799.0,https://m.media-amazon.com/images/I/31IcrJBg-sS._AC_UL320_.jpg
Women's Cotton Blend Straight Kurti with Plazzo Set and Duppta,Bagda Fab,2999.0,899.0,https://m.media-amazon.com/images/I/61FRaBJewvS._AC_UL320_.jpg
Women's Cotton Blend Pink Lining Kurta with Pom-2 Pant Set,JIA,2599.0,729.0,https://m.media-amazon.com/images/I/718wd5pU8LL._AC_UL320_.jpg
Women's Grey & White Printed Kurta with Palazzos & Dupatta,YUFTA,2699.0,1616.0,https://m.media-amazon.com/images/I/41TYvMvQYUL._AC_UL320_.jpg
Chikankari Handwork Kurta,Saadgi,1950.0,780.0,https://m.media-amazon.com/images/I/31ewfTv4K9L._AC_UL320_.jpg
Straight Plain Kurta with Duptta & Pant,Estillo,1999.0,971.0,https://m.media-amazon.com/images/I/41sV+HjhlcL._AC_UL320_.jpg
Casual wear Cotton Rayon Very Comfort Kurtis and Sharara plazo for women's & girls Multicolor (Pack of -2)-A31,RZLECORT,899.0,699.0,https://m.media-amazon.com/images/I/61z2FE8FTBL._AC_UL320_.jpg
Straight Rayon Handmade Embroidered Kurta with Pant For Women,SINGNI,2999.0,566.0,https://m.media-amazon.com/images/I/81XpwfDIsmL._AC_UL320_.jpg
Women's Kurta,ZIYAA,2815.0,695.0,https://m.media-amazon.com/images/I/812NBVVSjyL._AC_UL320_.jpg
Women's Kurta,Tasmayi,899.0,249.0,https://m.media-amazon.com/images/I/81ofh8RrxDL._AC_UL320_.jpg
Women's Cotton Anarkali Kurta (VCK1541_Orange),Vaamsi,1500.0,449.0,https://m.media-amazon.com/images/I/71zE27040YS._AC_UL320_.jpg
Women's Kurta,Indigo,1599.0,499.0,https://m.media-amazon.com/images/I/81PnTA1irDL._AC_UL320_.jpg
Women's Regular Kurti,Amazon Brand - Myx,1899.0,474.0,https://m.media-amazon.com/images/I/810bSUuIiWL._AC_UL320_.jpg
Women's Regular Kurta,global desi,2499.0,749.0,https://m.media-amazon.com/images/I/71jnyS-uDOL._AC_UL320_.jpg
Women's Kurta,W for Woman,1699.0,1599.0,https://m.media-amazon.com/images/I/81cAxDqniLL._AC_UL320_.jpg
Karigari Women's Rayon a-line Kurta,Karigari by Unlimited,799.0,440.0,https://m.media-amazon.com/images/I/71nHZYNHdgL._AC_UL320_.jpg
Women's Kurta,Aurelia,1199.0,479.0,https://m.media-amazon.com/images/I/81L00Nqj7uL._AC_UL320_.jpg
Women's Straight Kurta,Aurelia,999.0,469.0,https://m.media-amazon.com/images/I/81XfCa0zhEL._AC_UL320_.jpg
Women's Rayon Printed Kurta and Palazzo,Radhika Art,1499.0,649.0,https://m.media-amazon.com/images/I/71kNVKb90SS._AC_UL320_.jpg
Plus Size Cotton & Cotton Slub Ikat Printed Anarkali Kurta,Yash Gallery,3999.0,839.0,https://m.media-amazon.com/images/I/81RuLtlZNJS._AC_UL320_.jpg
Women's Regular Kurta,Max,1699.0,1199.0,https://m.media-amazon.com/images/I/812HZPtEuhS._AC_UL320_.jpg
Women's Regular Fit Cotton Printed Straight Kurta,KAMI KUBI,1199.0,699.0,https://m.media-amazon.com/images/I/61MR8FfD+dL._AC_UL320_.jpg
Women Casual Plain A-line Straight Cotton Kurta/Kurti,SHREEVA,999.0,399.0,https://m.media-amazon.com/images/I/817Qi3OGiqL._AC_UL320_.jpg
Women's Cotton A-Line Kurta,KINZAL,1299.0,549.0,https://m.media-amazon.com/images/I/41qLBAHFnIL._AC_UL320_.jpg
Women's Turquoise Blue Cotton Straight Kurta,Janasya,1399.0,664.0,https://m.media-amazon.com/images/I/81T6LUCQznL._AC_UL320_.jpg
Women's Black Cotton Flex Straight Kurta With Palazzo,Janasya,3198.0,865.0,https://m.media-amazon.com/images/I/71EzHNpST+L._AC_UL320_.jpg
Women's Regular Kurta,BIBA,1699.0,1799.0,https://m.media-amazon.com/images/I/91pwOi-WXNL._AC_UL320_.jpg
Women's Regular Kurta,Karigari by Unlimited,599.0,509.0,https://m.media-amazon.com/images/I/81SK5Gb4gjL._AC_UL320_.jpg
Women's Rayon Slub Yellow Straight Kurti Sharara Dupatta (YMPL-904YWTS-Yellow),YAAD CREATIONS,2295.0,983.0,https://m.media-amazon.com/images/I/71Bp14pbI6L._AC_UL320_.jpg
"by Shoppers Womens Regular Fit Printed Kurta (A20STKUYDFUSF001, Fuchsia)",STOP,999.0,599.0,https://m.media-amazon.com/images/I/51+V0zfkejL._AC_UL320_.jpg
Women's Kurta,Indigo,1399.0,399.0,https://m.media-amazon.com/images/I/71Ugs5IirpL._AC_UL320_.jpg
Women Rayon Anarkali Kurta,SPERA,4134.0,1669.0,https://m.media-amazon.com/images/I/81vLcR2cd9L._AC_UL320_.jpg
Pop Mantra Women's crepe straight Kurta,Pop Mantra,1023.0,199.0,https://m.media-amazon.com/images/I/811XcoW1u3L._AC_UL320_.jpg
Karigari Women's Rayon A-Line Kurta,Karigari by Unlimited,699.0,460.0,https://m.media-amazon.com/images/I/81j81KKq2pL._AC_UL320_.jpg
Peach Rayon Asymmetrical Hemline Kurti (VM00039),VOOM,2399.0,899.0,https://m.media-amazon.com/images/I/61OO6yxtUcL._AC_UL320_.jpg
Women's Anarkali Maxi Dress,Indian Virasat,3599.0,1499.0,https://m.media-amazon.com/images/I/81JJDHYn5gL._AC_UL320_.jpg
Folk Print Top,Srishti,399.0,249.0,https://m.media-amazon.com/images/I/41BhQPu6mWL._AC_UL320_.jpg
Womens Cotton Printed Dupatta,KALAGRAM,1999.0,549.0,https://m.media-amazon.com/images/I/A1GKf73tHsL._AC_UL320_.jpg
Fancy Pattern with Embroidery Work Rayon Kurti for Girls & Women,Generic,999.0,649.0,https://m.media-amazon.com/images/I/31mvpUQZe+S._AC_UL320_.jpg
Kurti Rayon Kurti | Kurta Palazo and Dupatta Set (Black) - 2XL,Fashion SAY,1999.0,699.0,https://m.media-amazon.com/images/I/6107KancLhS._AC_UL320_.jpg
Women's Straight Fit Cotton Washed Prints Kurta with Trousers Pants,SOURBH,3299.0,719.0,https://m.media-amazon.com/images/I/81qWpiFI+GS._AC_UL320_.jpg
Women's Kurti/Cotton Straight Maternity Kurta with Zipper/Round Neck Printed Feeding Kurta for Pre and Post Pregnancy. (Pack of 2),Jeff Co-op,1200.0,713.0,https://m.media-amazon.com/images/I/81M521wauaS._AC_UL320_.jpg
